                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.0874,                 4.0358,                 4.2087,                0.00465,                0.70169,                0.02302,                 0.0066,                 2.6716,                 4.0412,                 4.1537,             0.00020006,             0.00020006,             0.00020006
                      1,                 3.0553,                 3.9645,                 4.1408,                0.00429,                 0.6792,                0.04025,                0.01156,                 2.6562,                 4.0487,                  4.137,             0.00020928,             0.00020928,             0.00020928
